text,binary_label,language
"mami se cree cool porque usa hashtags .. . el que esta usando ahora "" #SeMeVaLaNena """,0,es
Me pego la de Zidane ! HUMILLACIÓN ! | 2 vs 2 | ROCKET LEAGUE : https://t.co/VNcALRpnYB vía @YouTube,0,es
Todo esto para ti en las carreteras con @djcubany #Exclusive #elvacilondelagatita 16 ave del … https://t.co/UTzPlZwCTD,0,es
@ACUEDUCTOSPR SANTA ROSA I SEC LOS LOPEZ GUAYNABO 00970,0,es
Ya disponible #snowwhite en Blu-ray dvd .. #elvacilondelagatita https://t.co/2LisbULsxO,0,es
"En serio , el sensor deportivo Zepp te ayuda a mejorar tu swing de golf y mucho más . Descúbrelo ahora : http://t.co/NWBhzKTNqb .",0,es
Nicholas Megalis es roro cc ! pero wow me meo JAJAJAAJ https://t.co/vGYf91JwcW,0,es
HOY A LAS 20.00 H HORA ESPAÑOLA HAY VÍDEO EN YELLOWMELLOW http://t.co/oQUZGzxpsg,0,es
Este weekend quiero ver Ninja Turtle .,0,es
Y un buen vestido tiene que llevar los aretes más lindos ! #salhuaoutfit de pies a cabeza ! OPEN !! ! Te esperamos ! https://t.co/LDnsJEly8D,0,es
Bueno finalmente vi xmen 🤘🏻🤘🏻 #imcompleted,0,es
Si tu niña tiene 14 años en adelante hay espacios para ella en Imagen Modeling by La Gatita … https://t.co/owhtkA93rW,0,es
RT @adrianaaleee : yo no me canso de The Script,0,es
RT @Obeldavis : Solo busco pal de veces y si no veo interes me retiro relax .,0,es
National Sibling Day #PrincessNati #UnicaFotoJuntos #Chamakitos @ Sevilla Biltmore https://t.co/RlsRrgOkDf,0,es
@andreamaria8 jajaja yo esto 50-50 but i think its truee,0,es
#TechTrivia : ¿ Cuál aparato celular ha sido el más vendido del mundo hasta la fecha ? A ) Motorola RAZR V3 B ) Nokia 1100 C ) Samsung GS III,0,es
Vine a Twitter ya que Facebook = ALS Challenge .,0,es
"Free food , free alcohol , tipos sexies .. . I 'm in heaven",0,es
"Buscamos fríos o calientes , con el sabor de helado en Dunkin Donuts .. América se mueve con Dunkin . https://t.co/yaWWHNt7MZ",0,es
HEY ZOMBERS !! !! ESTAMOS YA EN EL DIRECTITO BONITO !! !! ! PA DENTRO !! ! https://t.co/yGX5ZbXy8o,0,es
"RT @angelica_shelby : @Kronnomc Es el Álbum Que vas a Sacar llamado "" Soy UnRap Player "" 😍😍😍😍",0,es
La gente suele tener miedo a los cambios pero yo prefiero ver a un youtuber de actor que a kiko rivera de youtuber xD,0,es
RT @primerahora : Habla solitario boricua en Polonia que se robó el show en el Grand Prix https://t.co/lOVhec7JQc https://t.co/ZcjhbwXvvE,0,es
"RT @djamilet__ : las mujeres * porque ahora son ellas las que se le quieren meter por los ojos a to ’ cojón a los hombres , y con pareja https : …",0,es
#TechTrivia : ¿ Alguien sabe cuál fue el primer juego en los teléfonos móviles ? A ) Pong B ) Pinball C ) Minesweeper D ) Tetris,0,es
Mera mera vamos a ver civil war 🙏🏻,0,es
En una hora hay vídeo en YellowMellow Y NO SOLO ESO sino que a las 18.30 habrá directo en https://t.co/gf37y1oUb0 😃,0,es
RT @AP_Politics : Obama administration tells Congress action needed to avert humanitarian crisis in Puerto Rico : https://t.co/PbLEt9V2YQ,0,es
RT @ItsFoodPorn : Churro Bites https://t.co/TmdvLdw8ox,0,es
RT @123Raque : Estoy de muy mal humor y escuchar #PhantomLimb me esta calmando muchísimo . Gracias por hacerme sonreír @YellowMellowMG http://…,0,es
A las : 25 de Cada Hora #Elvacilondelagatita #morningshow #Radio #Dinero elzol1067fm http://t.co/o96zXtI46H,0,es
Todo el mundo tiene que oir el remix de Tennis Courts de Lorde by Diplo 👏🏽👏🏽👏🏽,0,es
Costa Oeste de mi islita 🌀 #whateverpr #whateverpuertorico @ La Parguera https://t.co/yXZbu68pV7,0,es
Extrañando Senior year demasiau au au 💟 @ Academia San José https://t.co/qZIvARn6sX,0,es
"Pendiente al GATI MOBILE ESTARE TODO ESTE FIN DE SEMANA PEGANDOTE PERSONALMENTE EL BUMPER STICKER , QUE … http://t.co/McFX62uLTc",0,es
"RT @tamararosario02 : Que rico , no tener que ir a la uni 😇",0,es
#elvacilondelaGatita Alex Sensation Miami Bash http://t.co/x6JKIk0j9r https://t.co/ZmsxEnejI3,0,es
Photoshoot con los peques 💝😍 https://t.co/5gLMJif1wC,0,es
OOTD @acanseco el color rojo es in color que todo el año esta de Moda y le queda a todo tipo de piel … https://t.co/Xo5YFIEMTY,0,es
#Quote #elVacilondelaGatita https://t.co/VUAJzUI2fI,0,es
Respuesta de la #TechTrivia : NORAD empezó a seguir a Santa en 1955 . ¡ Y sigue fuerte el viejo !,0,es
SUPER UNBOXING GRACIOSO EDICION JUGGERNOG BLACK OPS 3 XD | KRONNO ZOMBER | ( Videoclip Oficial ): https://t.co/hqmrSqD0og vía,0,es
"Voy a ase !! ! un Rap hablando sobre "" pa ke quieres sabeh eso jaja saludos "" ok no .",0,es
"Solo falta una canción para sacar el Album de "" YO SOY UN RAP PLAYER "" Buenas noches zombers ^^",0,es
Red carpet #redcarpet #redcarpetlooks blancasoto Vestido de @laquansmith stylist @angieestilo y … http://t.co/ALbr2Gnxoe,0,es
#TechTrivia : ¿ A cuál ciudad van más los recién casados ( según Facebook) ? A . Miami B . New York C . Las Vegas,0,es
RT @Kayeaone : Tarde de cine con @MrCrowley90 @PiterGmusic @Kronnomc @ZarcortGame #StraightOuttaCompton #4Niggas,0,es
"by @luiscascomakeup "" The #glamsquad trio this morning in the #dominicanrepublic #mklove #descubremk … http://t.co/CUQ9aaSRPW",0,es
Clima mejora pls .,0,es
Puedes buscar Todas las fotos de mi Bday en la Nueva edicion de #imagenmagazine http://t.co/r0FDeQk5gw,0,es
@GiaVq @enanasiniestra1 @fairy0821 A trabajar ! Yuck,0,es
RT @antonmattei_ : Mas vale que me lleguen los resultados del college board esta semana porque me va a dar algo,0,es
Atardecer en mi Bella isla ! @PuertoRicoPUR #relax @NEGROPR76 https://t.co/Mgevq4XW3v,0,es
@Bethenny When can I Get some Skinny Girl Sangria in Puerto Rico ?!,0,es
Aqui teneis el link de la descarga de batman arkham knight ! zombers ^^ ❤ ️😍😍 http://t.co/Wfln2BsYpz http://t.co/FLAdzBJqyy,0,es
Friday !! !! ! Woohoooooooo #elvacilondelagatita activate #elvacilondelagatita #mezclasenvivo … https://t.co/6kLWPprqfR,0,es
"RT @mangelrogel : ¿ Sabías que .. .? Los youtubers tambien son seres humanos , tienen sentimientos y vida fuera de youtube . RT y Fav .",0,es
Esta es mi opinion no se enojen niños ratah ! XD YOUTUBE GANGSTER RAP 😎😈 | KRONNO ZOMBER | https://t.co/JENkmeBjBm vía @YouTube,0,es
Yo con mis flechas de tomb raider !! !! !! 😍💀🎮🎶🎵 ❤ ️ http://t.co/oqfX1V30ld,0,es
#selfie del Jueves Pre Social ya al aire desde las 5:30 am para llenarte de energía familia .. .… https://t.co/LiiPoLRvV8,0,es
Ya pasaste y disfrutaste de los desayunos de Dunkin Donuts ? A cualquier hora del día !. América se … https://t.co/PpvlZaTuJH,0,es
#nyc #night #noche #ilovemyjob #fashionablyhappy #fashion #passion #fashionlovedream http://t.co/qo9tkHkL7p,0,es
"@ACUEDUCTOSPR santa rosa I sec los lopez , guaynabo .",0,es
"Sach , cogí un clase nap más sabrosooo",0,es
¿ Estás en #Pinterest ? Te recomiendo el board de los Miércoles de Belleza de @DiscoveryMujer ¡ Qué fotos ! #MDB http://t.co/j0pKSjAR,0,es
"Diablo , me acuerdo que el año pasado llevé Icy Hot al colegio y a los dos días me lo tumbaron , malditos egoístas",0,es
@farianav @n_nitsel -chulería -gaby -high de arroyo -super nice,0,es
RT @yoAlvaroDiaz : Ya un classic https://t.co/D5QZDoor3Z,0,es
RT @m_soto21 : X2 lol despyes te miran con una cara cm si supieran lo q estas pensando https://t.co/ZJ3WtCu58y,0,es
“ @AidaPhillips : Ya lista para grabar @angieestilo para el segmento de tdashow http://t.co/xbi0DTVU3U ” ya el double Ateam,0,es
RT @ariana_aracelys : regresas como un boomerang en menos de una hora,0,es
RT @TheTumblrPosts : When u fed up with yo man https://t.co/DCSt6d4nPU,0,es
Deberían hacer un filter de Rio Bayamón en sc para que haya un filter en mi casa,0,es
@natigvila ahh ha iba a decir que Mariela abandono el Rio Bayamón crew,0,es
"Ay ya bájenle con los tweets de "" mi jevo/a .. . A espérate , ¿ qué jevo/a ? "" Se ven tan patéticamente desesperados .",0,es
3Ra MEZCLA de Dj Sheriff #EXCLUSIVO #ElVacilonDeLaGatita te la Regalamos 305-550-9106,0,es
""" voy a estudiar el sábado "" #NeverHappens",0,es
Por lo visto el evento Youfest ha estafado a los youtubers y todo el dinero de las entradas de los fans y todo era una mentira .. . O.O,0,es
RT @KatiaLisob : Kronno se ha presentado a un concurso de música ! Votadle porfis ^^ https://t.co/bmZmJdgSn0,0,es
SLENDERMAN VS OFFENDERMAN | KRONNO ZOMBER Prod . DEOXYS Beats | ( Videoclip Oficial ): https://t.co/BeJKJztq4r vía @YouTube,0,es
@saricris llevo así desde que regresé de mayagüez después de los cheer awards . Está horrible . Prepárate para no tener nada de vida 😔,0,es
Por lo visto YouTube ha decidido no procesar el vlog de hoy en HD . Maravilloso .,0,es
RT @ponchodeanda : Si tu hijo tiene #ElFactorX y viven en NY te espero este Sábado 22 de Junio en el Hudson Hotel 356 West 58th Street a las …,0,es
""" YO SOY UN RAP PLAYER "" DESCARGA ÁLBUM EN LA DESCRIPCIÓN | KRONNO ZOMBER https://t.co/HFeB8XYivy vía @YouTube",0,es
Prepárate para Thanksgetting . Obtén 1GB de data gratis . Hookeate . https://t.co/Pbfnlq5Hm7,0,es
LA PEOR CÁMARA DE LA HISTORIA !! CON ARENE ! | Build Battle EP . 1 | Minecraft : https://t.co/5xbv2c3pO1 vía @YouTube,0,es
GM #Quote #elVacilondelaGatita https://t.co/hrcslMPfqT,0,es
#ootd de las Chicas de @unnuevodia . Los colores de hoy #azul #naranja y #crema #beige csierika … https://t.co/XrBvGEE1t2,0,es
"RT @averageboricua : No , it is not Ireland , this is Isabela , Puerto Rico 🇵🇷 Photo credit : Joey Lindin Barbosa https://t.co/iSAzdgtLYz",0,es
"RT @gasolinadrink : ¿¿ Cuál es tu punto de encuentro pa ' Sanse ?? Sea arriba en el Totem o abajo en los muelles , estaremos ACAPARANDO en to .. .",0,es
IF YOU LIKE PIÑA COLADA,0,es
RT @mariasofia_14 : Quiero dips de la haciendaa,0,es
HAZME UN MUÑECO DE NIEVEEEEE !! XDD | BUILD WARS | Minecraft : https://t.co/pcnivOJko8 vía @YouTube,0,es
Gracias por siempre confiar @Ninelconde en mi como tu #fashionstylist #ninelcondeteam #werock #PremioLoNuestro2014 http://t.co/pjh9Xhifl9,0,es
"@gabiperex placita , wanna join me ?",0,es
"Nos volvemos a ver ! Este 4 , 5 y 6 de sept en @elportonmarket en el corredor que une el mall del sol y al hotel sonesta http://t.co/yQkedLSFon",0,es
"RT @Crazy_Chick007 : Lol , same . Mi mamá se molesta conmigo bien brutal , jaja . https://t.co/oIx0OWnVQM",0,es
Esta aplicacion es una fotocopia de Whatsapp pero su licencia no caduca http://t.co/gziYx9Ts8l,0,es
INFAMOUS SECOND SON | KRONNO ZOMBER | ¿ HEROE O VILLANO ? ( Prod . por SabioprodsKNK ): https://t.co/JB49KQsqH2 vía @YouTube,0,es
ME PUDE COMPRAR CANDY K !! !! !! !! !!,0,es
RT @chiquibabyLA : thanks mi vida RT @87_vane : Que Guapa de vez @chiquibabyLA ! #SalYPimienta Hermoso Vestido Azul @AngieEstilo,0,es
BEN AND ED RAP | TWERKING | TRAP- PLAY | KRONNO ZOMBER | ( Videoclip Oficial ): https://t.co/ko1EAQLEuj vía @YouTube,0,es
pre pc ?,0,es
Orgullosa de mi hermana viperales por su estreno y cambio de gimnasio #vipbootcamp #newgym a ponernos … http://t.co/AHyGCdQIVJ,0,es
Sabes que las cosas estan malas en la escuela cuando hay parking de más .. y cuando yo era senior era como hunger games de carros,0,es
RT @PrinceRoyce : Disfruta los #LatinGRAMMY conmigo y @VerizonLatino en http://t.co/mjqHxYU7Wz . #DroidTurbo #Ad,0,es
@ashleylaughbox okay perfect me da tiempo de verte b4 you leave yaaaysies,0,es
En un ratito subimos nuevo RAP @ZarcortGame y yo ! SIMSIMI VS CLEVERBOT ! 🙈 VS 🐤 !,0,es
""" @SpiderMeeme : Me gritó : "" Sal de mi vida ! "" Yo le dije : "" Pimienta de mi corazón ! "" y se enojó aún más . No entiendo . "" WOW me meo ! JAJAJAJA",0,es
Happy Monday #ElvacilonDeLaGatita #Onair #MorningShow Mezcla de Dj Koko ! Subelo http://t.co/itSXoxET1g,0,es
"Ando con 18 créditos , yendo pa 21 ahora .. . Oke",0,es
RT @cthagod : Y 'all let Trump win New York and he mistook 9/11 for a convenience store . SMH .,0,es
"RT @KarlaReyes21 : no , no quería ver tu story , es que snapchat no me dió break",0,es
"Me puse a ver un documental de comida antes de desayunar , bad idea af",0,es
#TechTrivia : ¿ Qué porcentaje de los estadounidenses son dueños de una tablet ? A . 10% B . 27% C . 90% D . 42%,0,es
RT @marquito141 : El mejor throwback puñeta https://t.co/UcUshR4GLU,0,es
"Si nadie sabe qué pasará en #TheForceAwakens , cualquier cosa es posible . ¿ Verdad ? ¿ Que piensas tú ? #TheoryWars https://t.co/GQjYllMiSf",0,es
Five Nights at freddy 's Rap con mi brother @ZarcortGame es uno de los vídeos más vistos en 5 países de Latinoamérica ! :D 😍,0,es
🔮 Magic day 🔮 ⚠️ MAXIFALDAS 20%OFF ⚠️ ⚠️ MAXIFALDAS 20%OFF ⚠️ * promo valida solo para envíos a domicilio 📲 096.880.7384 http://t.co/b9yvIHNs3n,0,es
RT @ustpxtoamo : Cuando no puedes escuchar #allithinkabout porque eres de Latinoamérica @YellowMellowMG https://t.co/1PwkvZGp1K,0,es
Este viernes #exclusive @jbalvin #elvacilondelagatita El Nuevo Zol 106.7 fm y atraves de la … https://t.co/WbcuMotXKq,0,es
RT @CasandraSophia1 : -¿ Cuánto más culo tu quieres ? +There's never enough booty .,0,es
RT @lelisantosortiz : 2 días y 1/2 to be exact :) https://t.co/EtSttSxzez,0,es
RT @alyngabbana : prob im a lil bitchy pero no miro a nadie mal ni nada lol puede que lo haga porq es mi cara 24/7 pero los amo a todos muah,0,es
#MiamifamilyEvent #teamlagatita #elvacilondelagatita https://t.co/lQlVl1tD2M,0,es
@marjodsousa en @alexandermcqueen #peopleenespa ñol #estrellasdela ño #myjob #styling #fashion #fashionista #trends .. . http://t.co/AmZ6GQAVC3,0,es
RT @WorldNetPR : Haciendo entrega de ajuares para los graduandos en la iniciativa National Senior Boutique . @NUCPR #WeCare https://t.co/u4Tv …,0,es
#cotture Fashion pose . Imagen Modeling by La Gatita registraciones https://t.co/jScmcmaN0W https://t.co/Q5oUmJ1Wkz,0,es
"RT @lita_brum : Te doy follow no me das follow back pero me das RT , O SEA",0,es
¿ Como no poner una foto de mi minino favorito ? #NationalCatDay #BombiTheCat https://t.co/6lfKngxTXp,0,es
Así de lindas comenzamos el día con un dress shirt 💓 disponible en S-M-L #womanpower #salhuastore open 10:00 am https://t.co/YfUKVK3dOk,0,es
RT @nynoshkacrespo : Me encabrona mil veces que me dejen en el puto read .,0,es
"RT @JuanTeApaga : Si tienen la oportunidad de salvar un avión con fans de Anuel , Anonimus y Bryant Myers . ¿ En dónde ustedes quieren que se e …",0,es
Wow nunca en mis casi 15 a ~ os trabajando en Retail habia visto algo asi .. . Siempre hay 1 primera vez !!,0,es
RT @AidaPhillips : Este lunes de Labor Day @SheilaMorataya estará con @mercedescnn en #NotiMujer @CNNEE @CNNEPrensa @CNNMex,0,es
UNCHARTED 4 RAP | ¿ CARA O CRUZ ? | KRONNO ZOMBER | ( Videoclip Oficial ) https://t.co/C4ZqmvS2Dn vía @YouTube,0,es
Aprovecha mejor tu S Pen con estos seis consejos prácticos : http://t.co/4lKLqGqxtb,0,es
Mientras ustedes estan pendiente al #CincodeMayo yo estoy pendiente a #CivilWar 😍🤘🏻,0,es
My office of the day . #photoshoot #tvynovelascolombia #miami #miamistyle #ilovemyjob #style #sun http://t.co/kHiXtuBdyv,0,es
RT @alimacvera : Snapchat debería tener algo que al final del año pusiera todos tus snapchats de el año completo,0,es
""" @Promldeas : when prom is the only thing anyone wants to talk about http://t.co/hBu2u88ghD "" JAJAJAJAJ todos los dias",0,es
"RT @Yanfournier11 : Porfavor ayuden a darle RT 🚨🚨 son nenes los dos , interesados me escriben por el DM , gracias !! ! https://t.co/KScpgzMabq",0,es
"Ok , me buscare una persona pilota . https://t.co/bLuaxTikAO",0,es
"RT @Lausell_Jr : "" Si es meant to be , el destino se ocupa "" El universo/destino no te da las cosas . Te da la oportunidad para que lo cogas . Es …",0,es
wtf y estos gringos,0,es
""" @paolancc4 : @arianaasalgado come M "" O S E A ! * pagando con la american de daddy ;) jajajaj",0,es
Brownie con mantecado #fattyprobs,0,es
@linamariejusti y yo tengo un add severo,0,es
"“ @saocopapi : @natigvila ft . "" mi hermana es tan annoying ""” jajajajaja bien cabrón",0,es
RT @GenteSinNombre : Ya estoy adicto a Phantom Limb de @YellowMellowMG Y SOLO HA SALIDO EL ADELANTO ! I miss u like a phantom limb,0,es
VIERNES DE UN SINGLE NUEVO DE LADY GAGAAAAAA 😍😍😭,0,es
Necesito conocer a alguien que ame a La Secta tanto como yo pa ' poder cantar to 'itas sus canciones,0,es
JAJAJAJ TODO ILUMINADO PARA EL BLACK OPS 3 ZOMBIES !! ! ❤ ️😍 https://t.co/AQk5Z9typC,0,es
RT @andre_4rivera : Las calles son legs day,0,es
"No lo veo ni bien , ni mal .. . Simplemente que nunca nos han tomado enserio y ahora que youtube ha crecido los medios vienen a aprovecharse .. .",0,es
Mis suggested friends en fb son todos atletas .,0,es
Creo que echo de menos el Club Media Fest . Y también creo que se me ha olvidado un poco la letra . https://t.co/45QlxiEqvu,0,es
@blackpresii con jamonas ? wut,0,es
RT @pedropan05 : Cuando te identificas con el tweet pero tiene mala ortografía . https://t.co/2k8XdzyNUL,0,es
See u tomorrow @luissandovalTV Nos vemos mañana !! Vas a estar en mi office antes que la @chiquibabyLA ohhhhh noooo,0,es
"Amsterdam coffee is very bueno . @ Amsterdam , Netherlands https://t.co/rZBELJCfeo",0,es
El estreno mundial del tráiler de “ 50 Sombras de Grey ” – World http://t.co/6ItmZQMufw,0,es
"RT @PMGA_ : @arianaasalgado jajaja puedes hacer excepciones , yo seria una vegetariana que come bacon #NoShame",0,es
RT @ArielEduardo21 : La champions es del barça o del bayern,0,es
"Hoy a las 8pm hora española , 3pm hora argentina y chilena , 1pm hora colombiana , etc .. . NUEVO VÍDEO EN YELLOWMELLOW . https://t.co/XcVxrxw8B9",0,es
RT @TSBernier : #4WordsAfterSex vamos pa otro round ?,0,es
#Dominicanos #Boricuas #domirrique ños #elvacilondelagatita #Movie #Miami #TwitterParty https://t.co/HT98JkFpXP,0,es
#refill #segundoround disfrutando del fin de semana @NEGROPR76 #Bacardi #Sangriiia #gasolina http://t.co/U2olhRgUgL,0,es
And this is how I feel all the time !! Lots of Angie 's!!! Y ASI es como me siento todo el tiempo !! !… https://t.co/NdvP5bUgIV,0,es
No desperdicio mi talento simplemente hago lo que me gusta ! Rise of the Tomb Raider | KRONNO ZOMBER http://t.co/CWVpDVuWTD,0,es
"#TechTrivia : en promedio , una persona pasa __ días al año en su teléfono . A . 24 días B . 5 días C . 17 días D . 35 días",0,es
RT @_tvlyy_ : @ydjesus_ @Obeldavis o simplemente querían pa 'l de rt 's,0,es
JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJ OK MORI BYE https://t.co/MRowRtvNih,0,es
#Dominicanos #Boricuas #Latinos únete #TwitterParty 12 MD #domirrique ños #domirrique ņos #Movie #elvacilondelagatita https://t.co/7k7vQNeppg,0,es
"Eso de SM quedo en el pasado , DM por favor , DM .",0,es
#elvacilondelagatita GOOD Morning #Miami El Nuevo Zol 106.7 fm http://t.co/xbzNX7jhyz,0,es
"Zombers ya podéis probar de nuevo para los que esta tarde no pudieron descargar el album "" Yo soy un rap player "" Casi 200.000 descargas ! ^^",0,es
"RT @_paolanicol_ : enamorarte de quien te dedique canciones , te mande mensajes en cualquier momento , te diga que te quiere y se trague su or …",0,es
"RT @CobraAlexa : — Me hipnotiza esa mirada peculiar que tiene a verme , ella es una Zomber aunque en realidad no muerde 💀 ❤ 😜 @Kronnomc https :/ …",0,es
#ElvacilonDeLaGatita Lunes a Viernes de 6-10 Am ElZol 95.7 Fm #Miami #MorningShow http://t.co/IoXJFyGPMU,0,es
""" @fuck_love4eva : Las Seniors que son close conmigo se van para US 😭😭😭💔💔💔 "" Ima miss you hun :(",0,es
Un closet lleno de muchas opciones #dreamcometrue Urdesa circunvalación sur 723 y guayacanes . #allyouneedisecuador https://t.co/AyFFf6tEjv,0,es
RT @ana_yapur : 9:30 pm y yo ready para dormir 😐😂,0,es
RT @jeimax_osorio : No bad days in the Tropics 🌴🔆👅 https://t.co/ugzL3sBFxQ,0,es
eeeeeh .. . eeeeEEEEEH .. . EEEEEEEEEEEEHHHHH !! !! ! https://t.co/78pRm3hjj2,0,es
RT @adrianaaleee : Fat Amy y Bumper son un OTP,0,es
@katharine__sm grax beibi : *,0,es
"Nayli , Yelenis , Karina #KidsModel Imagen Modeling by La Gatita registraciones https://t.co/jScmcmaN0W … https://t.co/1iYnKL7dGf",0,es
RT @NicolleAnette : @Kronnomc Arroba el barra baja rap barra baja de barra baja civil barra baja war barra baja esta barra baja muy barra ba …,0,es
GET YOUR BIKINI NOW Disponible en fucsia y verde neon ! #beach #carnaval #dress #womanpower … https://t.co/vRIxpxg2Ve,0,es
¿ EN QUE POSICIÓN QUEDARÉ ? | TNT RUN | Minecraft : https://t.co/RD9iNnkOC4 vía @YouTube,0,es
Westland mall tomorrow from 9a to 11a free Zumba classes . #teamlagatita #elvacilondelagatita … http://t.co/mRXRGGpl1l,0,es
RT @andrea_baez10 : Lo que queda de semestre es puro CLUTCH,0,es
RT @beatrizmiami : #Jenilca cantando como toda una #rockera #estilo #moda #corset @holtmiami @TelemundoRD @TelemundoFansM @ElArtistaTV http : …,0,es
Y pa cooooolmo en el gate mas lejos,0,es
RT @gasolinadrink : Para celebrar este día no puede faltar el BBQ y la Sangriiia . http://t.co/Pkz2rQTT0Q,0,es
"RT @nakedtoaster : Me perdonan , pero puñeta , "" breathe "" es de respirar y "" breath "" es de suspiro . No es nada de difícil , es solo una letra la …",0,es
Prague view #praga #prague #praha . Uno nunca sabe donde mañana puede uno estar . #lavidaesbella #feliz #vive http://t.co/pGaVGceX2s,0,es
"RT @noeliapuntos : Los panas de la high , son eso "" panas "" más naaaa",0,es
Me acoste a las 6am y me levanto ahora como si nada . Ok cool .,0,es
RT @vegetta777 : FAR CRY PRIMAL - OJO POR OJO Y EL ABUELO MAMUT ! #13 https://t.co/yu27BpvwpF vía @YouTube,0,es
@gueralate ¡ Cuanto lo siento ! Con gusto le ayudo . ¿ Podría darme más detalles sobre el problema del internet ? ¿ Cual teléfono tiene ? ~ MH,0,es
RT @__alejandrv : @farianav - repaso college - Titans - fab 💁🏼,0,es
RT @bombaestereo : Gracias @verizonlatino por otro buen día en #LasVegas 🔊🌴 #LatinGRAMMY https://t.co/qOlu3S5sjD,0,es
RT @aleeisaabeel : Quisiera un get,0,es
#Carshack #ElvacilonDeLaGatita #VacilandoconlaGatita #MorningShow 957miami #Cars #Deeler http://t.co/FlHxqRZafv,0,es
La Bella y simpatica conductora @acanseco con su #lookdeldia #lookdeviernes #rosa #pink . Un vestido … http://t.co/bsYCOKe7Ea,0,es
“ @esthimarie : ENE I CE KA ” Nicky Nicky Nicky Jammm,0,es
Claje vacilón tienen montao ' en YikYak con Her Campus 😂,0,es
RT @Ulises5omar : No es que pichee los text es que se me olvidan contestarlo por estar haciendo cosas .,0,es
@adrianaaleee y desps a one direction ? 🤔,0,es
#chicModel en sus clases de Dicción imagen Modeling by La Gatita https://t.co/P3c3KCN5Ur,0,es
#PhantomLimb a tope 😁,0,es
“ @esthimarie : @natigvila lo que le contestara mañana el bizcocho de bday de Nati ” jajaaj totaaa,0,es
Wao #TBT así de tímida llego Kloe a Imagen Modeling by La Gatita .. .. Con solo 4 añitos tiene una … https://t.co/puaJbrXQ8P,0,es
@fabiolapabon tienes tiempo para comentar en mis tweets pero no para llamarme ? Ok ok,0,es
RT @WORIDSTARHIPH0P : Y 'all worried about Leonardo DiCaprio not having an Oscar when Will Smith has never been honored either . #OscarNoms ht …,0,es
La reacción de Demolition Man #teamlagatita comiendo su primer oyster @ELSANTI26 http://t.co/5BpZFmH5Nx,0,es
RT @Natalia_Maarie : Tuitear canciones y que juren que es tu status emocional hahahah ay me cago en na,0,es
RT @melaaniem : Porfavor rt para encontrarle un hogar a este perrito . Si estas interesado manda dm ❗️❗️❗️ https://t.co/0ZQpO4tPWz,0,es
"@camibeatriz13 las mías : levantarme , estudiar del mcat , estudiar del mcat , estudiar del mcat , dormir , repeat .",0,es
RT @alexandrarosado : necesito un spa day,0,es
RT @alahnadiaz : Por ley que el peor feeling que existe para los atletas es el de cuando acabas de tener un mal juego,0,es
Deadpool o uprb ? 😂 https://t.co/fL0tqDAZkC,0,es
"Quería saber por curiosidad cuantos "" ME GUSTA "" he dado a mis Zombers en twitter .. . Y he dado .. . 24.000 FAVS !! !! !! 😮😮 ❤ ️ Z4E ❤ ️💀",0,es
"RT @forna42 : Tengo hambre y quiero una tripleta , quesadillas , molten y de to '",0,es
@ACUEDUCTOSPR CARR . 837 KM 2.2 SECTOR LOS LOPEZ BARRIO SANTA ROSA I . ENTRANDO POR EL AZ DE ORO .,0,es
Quiero river chinaaa,0,es
@ashleylaughbox yo necesito en diciembre terminar con . 03 más y ya en verano subiré . 02 so full lo logro 🙌🏼,0,es
RT @ariana_isabelle : Estar dura sin ir al gym #TheDream,0,es
"RT @Univision : ¿ Y si @PrinceRoyce te envía un tweet exclusivo ? ¡ Es posible ! 48 horas de música , menciona @VerizonLatino #LatinGRAMMY o #Dro …",0,es
Miren cabrones . Yo les deseo a todos y cada uno de ustedes que tengan carro para transportarse . Estar a pie es malo cc y estoy que lloro bye,0,es
Mi #quote del Miércoles #elvacilondelaGatita https://t.co/DMBSUWgJ32,0,es
@Jona_nator Estoy loca que salga !! ! Quiero el bracelet ya,0,es
@lisagaby1 nevermind cuesta $82,0,es
"Nadie sabe que pasará en #TheForceAwakens , pero trata de adivinar con #TheoryWars . https://t.co/3igi8PAVIY",0,es
#EntreMujeres #asisomos #funny #ElvacilondellaGatita https://t.co/Ity3d3qcZd,0,es
Envdd que si salgo fea en mi senior pic me mato,0,es
#QUOTES #monday #elvacilondelagatita https://t.co/6ETJoB53r0,0,es
RT @MariaPequeSykes : Retweeted Obel Davis ( @Obeldavis ): #DelReggaetonAprendi que hay que castigarte por tu mala conducta .,0,es
RT @jjdroque : 30 segundos no dan para lo que veo bajo el agua . Enjoy the 👁 https://t.co/S7PoZ1mnbM,0,es
#lazysunday #summertime #iconpool #spaday and now #mexicanfood #ceviche #tostadas sujeylee #fun … http://t.co/vKEVStpVLC,0,es
"He ask and I said "" Yes "" #byebyesingletime #engaged #happy #love #miguerejo #valentinesday #feliz … http://t.co/bYaHfNfulL",0,es
"RT @nicomarie96 : Chicas , se busca housemate en apartamento cómodo espacioso y tranquilo cerca del RUM 💚💚💚 #RT #UPRM #RUM @anaiziana https : …",0,es
RT @queseyomano : necesito un girls night de que pa ayer,0,es
"RT @HacksForMakeup : "" You 're such a bitch "" "" No one likes you "" "" You 're never gonna find love with that attitude "" "" You 're a spoiled brat "" http …",0,es
