text,binary_label,language,source,media
GILIPOLLAS GILIPOLLAS GILIPOLLAS GILIPOLLLAS GILIPOLLAS GILIPOLLAS QUE ESQUE ERES UN PUTO RETRASADO MENTAL,1,es,ES_haternet,twitter
"esque hay que tener un poco de cabeza quien coño escribe asi?? Los canis y gente idiota, no un jugador profesional",1,es,ES_haternet,twitter
"El Barça ha puesto TODO. Robo aparte, son 6 goles lo que han marcado. EMERY A LA CALLE SUBNORMAL",1,es,ES_haternet,twitter
"se tiene q ser subnormal profundo, pero como dice este es la nueva manera de hacer periodismo. Pues ala",1,es,ES_haternet,twitter
eres tu el mongolo que no sabes ni insultar? En fin sigue pensando en eso envidioso👍,1,es,ES_haternet,twitter
#Vergüenza que #Barcelona y #Bilbao tengan calles dedicadas a este racista y machista. ¿Hasta cuándo? #DiaInternacionalDeLaMujer,1,es,ES_haternet,twitter
"VAMOS A VER PEDAZOS DE PUTOS ANORMALES, VUESTRA MIERDA DE OPINIÓN SERÁ VÁLIDA CUANDO AL MENOS SEPÁIS LA PUTA DEFINICIÓN DE FEMINISMO.",1,es,ES_haternet,twitter
Que le jodan al mongolo de los huevos,1,es,ES_haternet,twitter
Pero que mierda estas hablando subnormal de los cojones MAMAAAAAAAA GORDOOOOOOOO.,1,es,ES_haternet,twitter
Poco trabajadores ✔ Anclados en tradiciones medievales ✔ Horteras ✔ Incultos ✔ #LosGipsyKings3 perpetúan todos los estereotipos racistas.,1,es,ES_haternet,twitter
si tanto te gusta españa por que eres gay? no dejar... — Pero soy bi :(,1,es,ES_haternet,twitter
xupala subnormal! Ahora aprenderas a callar😘 y otra vez siga mamandola😘,1,es,ES_haternet,twitter
"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes,carajaula",1,es,ES_haternet,twitter
subnormal! Con todas las letras! Ale a continuar con tu vida de siestas y no dar palo al agua! SUBNORMAL,1,es,ES_haternet,twitter
ESTA SABANDIJA INFECTA ULTRADERECHISTA?????,1,es,ES_haternet,twitter
que te jodan subnormal. Follate a tu madre,1,es,ES_haternet,twitter
"Ojalá meterme una raya en tu calva, subnormal.",1,es,ES_haternet,twitter
"Pues, mira la cara de gilipollas que tiene el moro cabrón. ¿De que presume?",1,es,ES_haternet,twitter
"callate ya, subnormal, admite el PARTIDAZO como todos los madridistas, no que por rabia digais que ha sido robo, penosa.",1,es,ES_haternet,twitter
"Fama de rojos ya no tenemos, por desgracia. Eso sí, de borrachos lo que quieras. Sidra asgaya. Puta mierda ser asturiano macho.",1,es,ES_haternet,twitter
Puto rojo — Yo soy blanquito :(,1,es,ES_haternet,twitter
"Leopoldo sigue estando SECUESTRADO por el DICTADOR, OPRESOR y ASESINO del ORANGUTÁN de Nicola Maduro!!!",1,es,ES_haternet,twitter
"Subnormal es quien te engendró, cretino. 😆",1,es,ES_haternet,twitter
porque no tenéis a un subnormal por entrenador.,1,es,ES_haternet,twitter
"me hablan para tirar la caña y lo peor no es eso, sino que son todo​ canis y en fin, puto asco 😂",1,es,ES_haternet,twitter
Que no te enteras que me la sudas La que no se entera eres tú que te estoy tocando los huevos subnormal xD,1,es,ES_haternet,twitter
Valiente subnormal estas echo cateto,1,es,ES_haternet,twitter
"Vaya un subnormal, que desperdicio humano xd",1,es,ES_haternet,twitter
No sé si me da más asco el robo o ver a los españoles escribir en catalán 🤔,1,es,ES_haternet,twitter
Subnormal hoy no hablaras de arbitros no? 🖕🏻🖕🏻,1,es,ES_haternet,twitter
"Ser socialista,verguenza me daria :D Traidores,corruptos y amigos de la derecha. Y ser un chaquetero como tu,mas aun :)",1,es,ES_haternet,twitter
has quedado como la mayor mierda de la tierra subnormal. Soy del madrid y sabía q mejor era callarse. Mongolo,1,es,ES_haternet,twitter
claro que ha pasado subnormal.,1,es,ES_haternet,twitter
No te molestes con el fascista e imbécil de Mercadono. De bebé cayó en la marmita de la idiotez.,1,es,ES_haternet,twitter
es a cuartos de final subnormal,1,es,ES_haternet,twitter
Deja de llorar mamon que eres mas cansino,1,es,ES_haternet,twitter
la puta tu madre Copeeeerrnicooooo chúpala AAA ahiiii vikingooooo!!!! Viva Catalunya facha de mierda,1,es,ES_haternet,twitter
Otro subnormal que hoy se meterá en la cueva. A mamarla tú también. 😁,1,es,ES_haternet,twitter
"valiente hija de puta, ojalá si la ganamos alguna vez en la historia la fundamos y la vendemos a los gitanos",1,es,ES_haternet,twitter
calla y paga los 10 euros maricón,1,es,ES_haternet,twitter
"Te quiero mi independentista prefer! Al final el médico tenía razón, ibas a nacer pero con deficiencia mental",1,es,ES_haternet,twitter
"No se que partido habrán visto los culés pero a mí me sigue pareciendo vergonzoso! Vergüenza de equipo, de árbitros y de afición. #putabarça",1,es,ES_haternet,twitter
A chupala subnormal,1,es,ES_haternet,twitter
Jajajajajaja SUBNORMAL,1,es,ES_haternet,twitter
"Palurdo, facha y cateto ya lo sabíamos. Se te nota a la legua. Pero que además eres tonto y adivino es nuevo. Jajajajajaja!!!",1,es,ES_haternet,twitter
gilipollas del culo te voy a arrancar los cojones subnormal,1,es,ES_haternet,twitter
"Mas bien, el subnormal del año.",1,es,ES_haternet,twitter
"ha habido 6, no 5, 6.... Guti Guti Maricoooon, Maricoooon Maricoooooooon",1,es,ES_haternet,twitter
"Como si fueras a hacerme daño, furcia del espacio.",1,es,ES_haternet,twitter
APRENDE A HABLAR HIJO DE PUTA ! A VER SI ESTALLAS YA PEDAZO CABRÓN ! A SOÑAR TU CON 11 CHAMPIONS MARICÓN !,1,es,ES_haternet,twitter
"... Roncerdo acabes como acabes, terminarás en un psiquiátrico subnormal, forofo barato, preocupate de tu Real Mandril..",1,es,ES_haternet,twitter
. por 30 € merece la pena pegarle una hostia a ese subnormal.,1,es,ES_haternet,twitter
"Te digo yo donde te puedes sentar, furcia.",1,es,ES_haternet,twitter
"el cojo y el que defrauda. Por algo estás en CUEFA, si es que eres retrasado.",1,es,ES_haternet,twitter
"Su puta maaaadre fideo boluuuuuuudo de mierda, maricoooooon... vamoooooois",1,es,ES_haternet,twitter
Mira que hay que ser subnormal para simpatizar con cualquier cosa que diga Álvaro Ojeda.,1,es,ES_haternet,twitter
¿Roncero maricón está dicho?,1,es,ES_haternet,twitter
"Oye Di María, ¿te has atragantado ya mamando en el Camp Nou? Eso te pasa por subnormal.",1,es,ES_haternet,twitter
OTRO!!! mamon!,1,es,ES_haternet,twitter
"Así es ntra democracia..la iglesia tiene q arder y la #semanasanta fuera,pero no digas #NoHayNiñasConPene pq eres homófobo,fascista,machista",1,es,ES_haternet,twitter
Y el mamón se vuelve a París con dos palmos de narices,1,es,ES_haternet,twitter
"al carrer subnormal, al carrer subnormal, al carrer subnormal, al carrer subnormal, al carrer subnormal, al carrer subnormalll",1,es,ES_haternet,twitter
estas jodido eh puto gordo maricon,1,es,ES_haternet,twitter
eres mongolo y punto merengue subnormal,1,es,ES_haternet,twitter
Hoy prefieren el arbitraje manual. La mano negra del puto alemán ladrón.,1,es,ES_haternet,twitter
Son mucho fachas madridistas,1,es,ES_haternet,twitter
"Marico que asco por partidos así es que cada vez odio más a maduro, maldita sea, maldito país.",1,es,ES_haternet,twitter
que se vaya ya el puto negro de mierda,1,es,ES_haternet,twitter
llora put.. facha gordo llorón!,1,es,ES_haternet,twitter
por subnormal cavernario. Ahora a comer polla de Cristobal Soria toda a noite. Calvo,1,es,ES_haternet,twitter
metete en la cueva con los otros maricon,1,es,ES_haternet,twitter
jajaja a llorar subnormal!,1,es,ES_haternet,twitter
menudos fachas xDDDDDDDDD HIJOS DE PUTA,1,es,ES_haternet,twitter
hay que ser extremadamemte subnormal para ver lo que se a visto e intentar justificarlo con esta basura.,1,es,ES_haternet,twitter
lo que me alegro!!! tira subnormal!!! x hablar antes de tiempo!!!,1,es,ES_haternet,twitter
a mamar trabuco blaugrana subnormal!!!,1,es,ES_haternet,twitter
"Que algunos saquéis la bilis contra mi 😍😍 jajajajaja , monguers y gordos ...",1,es,ES_haternet,twitter
aspira a dictador,1,es,ES_haternet,twitter
"yo viendo a tanto facha madridista llorando, me estoy poniendo un poco cachondo y todo.",1,es,ES_haternet,twitter
"yo llevo el cava, Panchito...",1,es,ES_haternet,twitter
dejate de por que por que si después te metes con Mourinho Pedazo de gordo subnormal,1,es,ES_haternet,twitter
pues hazme los deberes furcia barata,1,es,ES_haternet,twitter
Un Catalan a clasificado al Barça Cabroooooonnn,1,es,ES_haternet,twitter
A Emery se la devuelven por subnormal. PLANTEA A LA PROXIMA UN BUEN PARTIDO,1,es,ES_haternet,twitter
Primer mongolo detectado.,1,es,ES_haternet,twitter
jódete pedazo gordooooo. Llora mamona. Jajajajajajjaa,1,es,ES_haternet,twitter
A mi no me gusta el fútbol pero que le digan fascista y alcohólico un par de yonkis a un abuelo por ser antibarsa.. asco de sidosos,1,es,ES_haternet,twitter
"ya estás en la cueva, mamón???? 😂😂😂😂 eres un mierdaaaaa!!!!!!!",1,es,ES_haternet,twitter
"Soy el moro del PSG y los pongo a todos en los pozos petrolíferos. Y Emery de puta de lujo, ya que hoy le han abierto el culo.",1,es,ES_haternet,twitter
no te sale bien el catalán prueba en francés... chupala hijo puta 😂😂😂,1,es,ES_haternet,twitter
Celebrando mas feliz una victoria del Barsa que una del Sevilla... Este subnormal no me representa como sevillista,1,es,ES_haternet,twitter
"calla ya guachupino, vuelve a tu cocotera",1,es,ES_haternet,twitter
"Mano, puto subnormal, dos veces te lo he tenio que repetir",1,es,ES_haternet,twitter
Cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de Emery!!,1,es,ES_haternet,twitter
Un subnormal como Brioche diciéndole subnormal a Ojeda. Solo falta Jorge Cremades mediando.,1,es,ES_haternet,twitter
dilo otra vez nazi comunista de mierda! di lo de al carre con otra de tus enajenaciones mentales!,1,es,ES_haternet,twitter
Joder lo que me estoy riendo del subnormal de Di María,1,es,ES_haternet,twitter
"Los fusilaba a todos, tanto a los jugadores como a la afición, qué asco diooooos",1,es,ES_haternet,twitter
Qué peste a culé esta pillando la afición madridista...,1,es,ES_haternet,twitter
es que eres subnormal,1,es,ES_haternet,twitter
vete a un cajero mamon,1,es,ES_haternet,twitter
Jajajajjajajajaja maldito HOMOSEXUAL,1,es,ES_haternet,twitter
pero es que el puto protagonista me cago en mis putos muertos es retrasado mental,1,es,ES_haternet,twitter
x cert...Jorge Valdano...ets un putu subnormal,1,es,ES_haternet,twitter
JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJ PONEDLE VASELINA AL MARICON DE LA COLA PA CUANDO LLEGUE EL BARÇA,1,es,ES_haternet,twitter
aunque tu foto de perfil parece un marica el de la izquierda por que esta a nada de tocarle el culo,1,es,ES_haternet,twitter
Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!,1,es,ES_haternet,twitter
Puto subnormal jajajajajajajajajajaja,1,es,ES_haternet,twitter
Que borracho subnormal ... No podías ser nada mas que un ridículo indio,1,es,ES_haternet,twitter
"si son franceses, pedirles jugar al fútbol es como pedir a los húngaros no ser nazis",1,es,ES_haternet,twitter
"rivivio el árbitro con el penalti a suárez, subnormal",1,es,ES_haternet,twitter
me cago en tu puta madre hipster independentista hijo de puta,1,es,ES_haternet,twitter
a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd,1,es,ES_haternet,twitter
"ANIMA AL EQUIPO DE TU CIUDAD, SUBNORMAL.",1,es,ES_haternet,twitter
Se lo dedico al mamon que me dijo a dormir en la cafeteria,1,es,ES_haternet,twitter
"Sacate la camiseta y secate las lagrimas con ella, marico. Agradece que estás presenciando historia pura, te guste o no.",1,es,ES_haternet,twitter
"No se cómo puede hablar piqué de los árbitros, a ver si revientas ya pedazo de mongolo",1,es,ES_haternet,twitter
SUBNORMAAAAAAAAAAAAAAAAAAAALLL A MAMAR HIJO DE PUTAAAAAA,1,es,ES_haternet,twitter
"Que si, que me voy a rapar mañana pesados, y que os den por el culo a todos, como diría el maricón de Guti, amapolas😘😘😘",1,es,ES_haternet,twitter
hoy no dices mada de los arbitros no? Valiente mongolo que eres,1,es,ES_haternet,twitter
. eres un retrasado. Que no se te olvide.,1,es,ES_haternet,twitter
En el fondo me alegro por el subnormal de Emery.,1,es,ES_haternet,twitter
Eso desde luego xD pero el puto subnormal del tabique no se lo merecia.,1,es,ES_haternet,twitter
Tarado! Envidioso! Y que,1,es,ES_haternet,twitter
"tu, payaso maricon. Ahi tienes al barça. Alegrate ahora comemierdas.",1,es,ES_haternet,twitter
A LA PUTA CUEVA MONGOLO,1,es,ES_haternet,twitter
"Te lo mereces, eres un puto maricon de mierda y lo acabas de demostrar! Ya tengas mil uefas! Me alegro por tu derrota Emery 🖕🖕",1,es,ES_haternet,twitter
No diré que no le han echado cojones el Barça pero espero que aquellos que hablan de arbitrajes y manos negras se metan la lengua en el culo,1,es,ES_haternet,twitter
toma por culo subnormal,1,es,ES_haternet,twitter
"Señores del Real de Mandril, fachas todos. Ya sabéis a quien tenéis que comerle tol nabo. Florentino, ""veste"" al carajo.",1,es,ES_haternet,twitter
Te gusta Manu negro? — Le ponía el culo como un bebedero de patos,1,es,ES_haternet,twitter
"Qué asco de tía, si esta es socialista vamos apañados",1,es,ES_haternet,twitter
"Pero es comprensible que algún ""facha de mierda"" lea que le quieren dar un tiro en la nuca y reaccione mentando el mostacho. Y no es mi caso",1,es,ES_haternet,twitter
ya tenias que hacer el mongolo. Mehdi Carcela no tiene nada que envidiarle al gitano gordo de Carrasco.,1,es,ES_haternet,twitter
"Y lo dice un mongolo que se está forrando en la ""democrática"" Catar, para el parné no tiene problemas democráticos",1,es,ES_haternet,twitter
"Pego a todo lo que se menea Rojos, Podemitas, Ultrillas, Nazis.. a todos por igual",1,es,ES_haternet,twitter
"De verdad cómo el partido político que gobierna en España puede ser tan simple, ignorante y dar tanta vergüenza en tan pocos caracteres.",1,es,ES_haternet,twitter
Mira macho llevo esperando y sufriendo desde octubre como para que ahora venga la subnormal esta a joderme la puta guerrAAA #TheWalkingDead,1,es,ES_haternet,twitter
"No se de donde eres, pero escribiendo así, seguro que español no. Subnormal.",1,es,ES_haternet,twitter
Que tío más subnormal el de first date 🔪🔪,1,es,ES_haternet,twitter
cuando todo lo que has estado retuiteando hoy es de cuando ya te habias ido al haber hecho el puto subnormal,1,es,ES_haternet,twitter
#FirstDates300 no folla mas xq no quiere dice. Si contigo mismo no? Subnormal.Eso es lo que eres. Siento lo de el insulto pero se lo merece,1,es,ES_haternet,twitter
"Madre mía, menuda subnormal",1,es,ES_haternet,twitter
Que asco me estas dando subnormal... #FirstDates300,1,es,ES_haternet,twitter
Menudo subnormal o Jonathan Viera este...Tonto da virgen,1,es,ES_haternet,twitter
"Y TODAVÍA QUIERE IR A LA SELECCIÓN, ESTÁS BONITO, QUE TE TIENEN MÁS SUBIDO QUE...CORRE A ECHARTE CARRERAS CON EL PORSCHE ANDA SUBNORMAL",1,es,ES_haternet,twitter
deberia haber preguntao si odiabais tanto como yo al subnormal de tejota,1,es,ES_haternet,twitter
Me ha bloqueado. Natural. Es subnormal perdido.,1,es,ES_haternet,twitter
Imagina vivir en Madrid y ser facha. Me pego un tiro antes. Oler a mierda y ser la mierda.,1,es,ES_haternet,twitter
cómeme el coño puto maricon,1,es,ES_haternet,twitter
#longoriabravoeh de que vas Pablo? de negrata? anda por ahí blanco-naranja lechoso!,1,es,ES_haternet,twitter
te voy a reventar las putas piernas con el parachoques del coche maricon,1,es,ES_haternet,twitter
Antes me como un whopper que decir algo bueno del subnormal ese,1,es,ES_haternet,twitter
Porque eres subnormal ostias yo no puedo explicarlo mejor,1,es,ES_haternet,twitter
"Maldito indio Boliviano ese se quedo con las ganas, la sesion sobre la crisis en Venezuela en la OEA empezó.",1,es,ES_haternet,twitter
"Ni de izquierdas, ni de derechas. Ni machismo, ni feminismo. QUE OS VAYÁIS A LA MIERDA.",1,es,ES_haternet,twitter
qué vas a saber tú si además de catalán eres de pueblo,1,es,ES_haternet,twitter
"Puto subnormal de verdad, que puto asco. #13ReasonsWhy",1,es,ES_haternet,twitter
Falangistas que tratan a sudacas como iguales. NS que respetan a subrazas porque Wikipedia dice que hubo divisiones SS-Nigger. -Traidores-,1,es,ES_haternet,twitter
"que asco de gente dios, que busquen el significado de hembrismo y de feminismo y luego hablan",1,es,ES_haternet,twitter
"Facha,subnormal,retrasada,asexual,etc.",1,es,ES_haternet,twitter
"No se me ocurre nada ingenioso que tuitear, así que Capela maricón",1,es,ES_haternet,twitter
Pero que dices de baguette que soy catalán no un francés asqueroso hijo de la gran puta pero desde el respeto eh haya paz loco jaja,1,es,ES_haternet,twitter
"A ver, aborto subnormal, decir una gilipollez no es libertad de expresión. Si no tienes idea de algo, TE CALLAS.",1,es,ES_haternet,twitter
Venga silenciame ya verás tú cuánto me preocupo SUBNORMAL,1,es,ES_haternet,twitter
'Pareces un puto moro'. Esto me dice mi madre siempre que me ve con la barba que llevo.,1,es,ES_haternet,twitter
cuanto te dan de paga por subnormal es para ver si me apunto yo también,1,es,ES_haternet,twitter
Y viendo como llaman feminazi a la Fea. Más sorpresas.,1,es,ES_haternet,twitter
Ya me jodería ser tan subnormal de llamar guarra a una persona por hacer una sesión de fotos con otra persona. El problema lo tienen ellos.,1,es,ES_haternet,twitter
"""Algunos"" tienen ""flema británica"" en escupitajo cerebral; si ya sabía yo que todo político imperialista es crim... Hijo de puta histérico.🔫",1,es,ES_haternet,twitter
Ando entre un Nazi UBilioso y un Rojazo-Podemita-Cateto y a ambos los estoy insultando con argumentos Esta es la España que necesitamos,1,es,ES_haternet,twitter
"&gt;&gt;Carrero Blanco: victima de ETA, no hagas chistes con su ridícula muerte que se te cae el pelo &gt;&gt;Asesinados por el franquismo: ALGO HARÍAN",1,es,ES_haternet,twitter
haplo es subnormal como si fuese una novedad,1,es,ES_haternet,twitter
"Un facha más que me bloquea, estos fachas deberían de llevar pañales porque están cagaditos en los calzoncillos haha",1,es,ES_haternet,twitter
"Tu eres subnormal, no refinado, no confundas términos.",1,es,ES_haternet,twitter
Me parece más plausible que a muchos musulmanes no les salga de los cojones adaptarse que un fallo politico en tantos países de occidente.,1,es,ES_haternet,twitter
"Yo no adoptaría a Paula, los discapacitados son caros",1,es,ES_haternet,twitter
"He puesto ""culo"" maemia, además de pequeño, mongolo. 😭",1,es,ES_haternet,twitter
"Te pagan por hacer esto, k menos que mires normal a la gente pedazo subnormal",1,es,ES_haternet,twitter
Esta mujer no tiene vergüenza alguna. No me vale ningún perroflauta que la defiende en nombre de libertad de expresión....,1,es,ES_haternet,twitter
Daros prisa. La memoria histórica de Carmena cambiará el nombre por el de cualquier payaso podemita,1,es,ES_haternet,twitter
Calla ya subnormal de puta mierda,1,es,ES_haternet,twitter
"Uyyyy,se separa el asqueroso y la plagiadora subnormal.El asquito que les tengo es poco.",1,es,ES_haternet,twitter
Una marica sin bolas el defensor,1,es,ES_haternet,twitter
Se ve que para las teles fachas españolas el atentado en San Petersburgo es de segunda ninguna abre el noticiario con esto,1,es,ES_haternet,twitter
tio por culpa de que meix me bloqueó me pierdo los combates entre el subnormal de la careta de anonymous y el,1,es,ES_haternet,twitter
tolai parguelas comecojones subnormal payaso bocaalcornoque tontopollas pajizo gilipollas cabezabuque,1,es,ES_haternet,twitter
Bah mira quien es... Otro monguer como el rafa Ramos,1,es,ES_haternet,twitter
"Estan agazapados dentro del PP como mandan sus bases,visten de manera casual,pero son unos autenticos nazis",1,es,ES_haternet,twitter
que golfo este tio enseña?? a la puta calle por golfo y franquista,1,es,ES_haternet,twitter
"Angel GORDO,RETRASADO,GORDO,FEO ,MALVADO,LOSER",1,es,ES_haternet,twitter
"non me recordes que che teño que ver, subnormal",1,es,ES_haternet,twitter
"Te quisiste Imponer Malparido INDIO ESCORIA 👈No Pudiste, La reunión va En la OEA.",1,es,ES_haternet,twitter
hijo de puta subnormal cabeza de polla gilipollas mental zoquete,1,es,ES_haternet,twitter
"Españoles 24/7: ""Mierda de país"" ""Que vergüenza me da ser español"" etc, etc Españoles cuando un guiri se mete con España:",1,es,ES_haternet,twitter
Me encanta discutir con un par de fachas mermaos antes de la cena,1,es,ES_haternet,twitter
"👉El podemita Iglesias es un demagogo tal q él mismo se contradice. Corto d inteligencia, cargado d odio visceral y cínico hasta la médula😡😠😡",1,es,ES_haternet,twitter
Ojala clavarte un cuchillo en el tórax. Vamos a cenar los 3 hacedme facha,1,es,ES_haternet,twitter
Mierda....otro católico islamofóbico!,1,es,ES_haternet,twitter
Muy facha y muy HIJO DE PUTA.,1,es,ES_haternet,twitter
"Si deben de pagar bastante bien, pues todos estos rojos de mierda van a Venezuela a sacar tajada, y a joder a los venezolanos.",1,es,ES_haternet,twitter
La batalla por Gibraltar empieza en Twitter. Hay que desmoralizar a los racistas hijos de puta de .,1,es,ES_haternet,twitter
"GUAPISIMO? ESTAS ASUMIENDO SUS GENEROS, MALDITO MACHISTA FASCISTA OPRESOR? SORRY BORRALO",1,es,ES_haternet,twitter
"Porque me sale de los huevos, subnormal",1,es,ES_haternet,twitter
"o muchos negros o los rusos, los rusos son unos cabrones en ow",1,es,ES_haternet,twitter
"este chico es subnormal, confirmed",1,es,ES_haternet,twitter
ahora ser liberal es de retrasado? pues eres un poco hipocrita y tonto amigo,1,es,ES_haternet,twitter
Son tramposos porque lo llevan en su ADN franquista. Hay que pararlos. Ojalá los votantes del PSOE y C's lo entendieran por fin.,1,es,ES_haternet,twitter
"Han sido los moros, que hijos de puta los Donner Kebab",1,es,ES_haternet,twitter
"el que envia fotos de balas como anemaza y dice ser ""nordico"" de galicia tonto gilipolla subnormal",1,es,ES_haternet,twitter
"Le pega 16 tiros y le grita ""No te muevas"", menudo subnormal.",1,es,ES_haternet,twitter
La misma que tenía ella en chutar a la gente de casa para servir a los bancos. Subnormal,1,es,ES_haternet,twitter
Americanos que se exilian y se vienen a España porque Trump es un fascista... no conocen al #EquipoTrump,1,es,ES_haternet,twitter
"pues claro. Madrid es una ciudad sucia, hostil y facha como un domingo en misa. Llevo 38 años aquí y lo asumo con vergüenza.",1,es,ES_haternet,twitter
joder que subnormal eres,1,es,ES_haternet,twitter
"""Subnormal"", ""escoria"", ""cateto""... Humildad cristiana.",1,es,ES_haternet,twitter
"Vamoh a ver, tu ets tonto o què? Ojala t'hi sentis identificat i vegis lo subnormal que ets, q te veo las intenciones a Km monguer",1,es,ES_haternet,twitter
QUE DICEEEEES. que no soy gay :V y alex no es gay porque se tira a jesica TOMA SPOILER POR ZORRA,1,es,ES_haternet,twitter
eso que llamas político del no es un político es un ¨miserable profesional¨..,1,es,ES_haternet,twitter
"vaya subnormal el Quim domenech este diciendo esto.Pero esta gente en k mundo viven?!Los deben pagar o algo, sino no lo entiendo",1,es,ES_haternet,twitter
"#Final1GHVIP5 jajajaja,q cara de asco pone la panchi, parece que le están acariciando al perro con las manos sucias.",1,es,ES_haternet,twitter
"Puede no ES un engaño, no podemos creer en este dictador comunista. CALLE hasta que se vayan",1,es,ES_haternet,twitter
Puto subnormal tu porque me retuiteas te mato o que quieres,1,es,ES_haternet,twitter
Pero acaso sabes de lo que hablas inculto? El ping pong es un juego subnormal,1,es,ES_haternet,twitter
"Otro marica? Joder, que pesadez.",1,es,ES_haternet,twitter
"Debería darte vergüenza ofender las creencias de otras persona, intolerante fascista.",1,es,ES_haternet,twitter
"La macarra americana ni recuerda lo q dice en los confes, al salir sigue siendo la mierda q ella misma dice que es! #Final1GHVIP5",1,es,ES_haternet,twitter
Blocs y a otra cosa No le des publicidad al monguer,1,es,ES_haternet,twitter
"Yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la Civilización en la Tierra",1,es,ES_haternet,twitter
"Podeis meteros con madrid, de que somos unos pijos, unos fachas, pero el que diga algo malo de nuestra agua le parto la cara.",1,es,ES_haternet,twitter
"No falla, han vuelto los canis a mi portal y el primer día ya huele a porro, me cago en la puta, menuda me espera",1,es,ES_haternet,twitter
que va a estar soltero madre mia se cree que soy subnormal que asco me das yeray,1,es,ES_haternet,twitter
"Vale, pues vas al mexicano guay con tus amigos monguers",1,es,ES_haternet,twitter
Con CNE Rojo con Jineteras Arrodilladas al Régimen y TSJ Mafioso DELINCUENTE. Aquí no queremos Elecciones.,1,es,ES_haternet,twitter
"cuando a la derecha rancia le recuerdan lo rancia que son ,siempre sale algún pepero rancio con pelazo quejándose",1,es,ES_haternet,twitter
el problema no es q seas rumano el problema es que eres una mierda de rumano,1,es,ES_haternet,twitter
"“Los gitanos no roban, los que roban son otros” - el mejor chiste que ha hecho en toda su vida.",1,es,ES_haternet,twitter
Y coge la muy furcia y me dice: -Mira nena el culo de Christian es solo mío ¿te enteras? Que fuerte lo de esta gent…,1,es,ES_haternet,twitter
por favor dejad en paz a mi amiga la subnormal de mierda,1,es,ES_haternet,twitter
-Una directiva fracasa deportivamente -Unos monguers los votan para que sigan mandando -Los monguers se sorprenden d q fracasen #estapasando,1,es,ES_haternet,twitter
"No, hombre, no, Chacón no fue una fascista genocidad, solo una rojilla de esas. Se puede bromear, no prob.",1,es,ES_haternet,twitter
"A veces parece o quieren que parezca que todos queremos reirnos como cualquier puto gorrilla subnormal,fomentando su particular existencia..",1,es,ES_haternet,twitter
"Que no gane la vieja, por favor, es falsa y da verdadero asco... la polaca está loca, que gane la americanucha.",1,es,ES_haternet,twitter
No he leído a una sola mujer quejarse de twitt solo a los de siempre....los machirulos fachas ...que asquito,1,es,ES_haternet,twitter
Tu eres subnormal borrego de mierda,1,es,ES_haternet,twitter
lo personal es político pero no por ello tienes ke ir a una manifa ke convocan sindicatos de mierda,1,es,ES_haternet,twitter
"No tengo nada en contra del sopla pollas del gorrilla, pero tiene esa chispa de subnormal que le hace tan especial ..",1,es,ES_haternet,twitter
Feminismo marxista? Tú no estás bien de la cabeza niñata.,1,es,ES_haternet,twitter
Vos sos un putito Un joto que no hase más que mostrar las nalgas en el siberespascio,1,es,ES_haternet,twitter
¡Vergüenza de gobierno facha!,1,es,ES_haternet,twitter
Retrasado mental espero que mueras. Basura humana,1,es,ES_haternet,twitter
"Comentario xenófobo? He dado opciones, idiota. Si no entiendo no ""aprendo o me aguanto"". Concursas en España,habla castellano #Final1GHVIP5",1,es,ES_haternet,twitter
"Yo creo que los gitanos pueden destruir el capitalismo, el comunismo, Venezuela y el heteropatriarcado EN UNA SEMANA. Son agentes DEL CAOS",1,es,ES_haternet,twitter
Retrasado mental espero realmente que acabes tirado en un puto descampado.,1,es,ES_haternet,twitter
Madre de dios Hay gente subnormal y luego este.,1,es,ES_haternet,twitter
"Subnormal no, lo siguiente, el que conducía esta tarde por la A7 en dirección norte un BMW negro a unos 150 km/h con una flamante ""L"" verde.",1,es,ES_haternet,twitter
#RutaTrump a mí estos latinos me recuerdan a los charnegos independentistas,1,es,ES_haternet,twitter
Toma! Por MAMÓN !!!!!,1,es,ES_haternet,twitter
"- ya bueno yo soy hetero, no he dicho que no me lie con un gay porqe sea gay, sino porqe es hombre, y soy hetero. - eres un homofogo dE MIER",1,es,ES_haternet,twitter
"Basta ya hijos de las mil putas. Estáis agotando a la Afición, lo único digno que queda en el club.",1,es,ES_haternet,twitter
"Este tarado es una rata que odia todo lo español, a el los animales se la pelan, pero los toros son la Fiesta Nacional...",1,es,ES_haternet,twitter
"Quién te querría besar a ti, mongolo.",1,es,ES_haternet,twitter
Dentro de esa Daisy hay un maricón claramente ❤,1,es,ES_haternet,twitter
"Los latinos que emigraron a USA y apoyan a Trump y se creen gringos, son lo que los charnegos/Rufianes de Cataluña. #RutaTrump",1,es,ES_haternet,twitter
"Mira, se me revuelven las tripas cada vez q oigo a la puta loca de mi vecina gritarle a su hijo.",1,es,ES_haternet,twitter
COMO TE ATREVES A CORTARME MARICON,1,es,ES_haternet,twitter
